STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HN03,HN03_ATTRIBUTES,HN04,HN04_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,HX03,HX03_ATTRIBUTES,HX04,HX04_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LN03,LN03_ATTRIBUTES,LN04,LN04_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,LX03,LX03_ATTRIBUTES,LX04,LX04_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MN03,MN03_ATTRIBUTES,MN04,MN04_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,MX03,MX03_ATTRIBUTES,MX04,MX04_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
USW00013722,Apr-47,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,22.3,0,20.9,",0",12,",0",7,",0",1,",0",0,",0",0,",0",0,",0",1,",0",0,",0",20,",0",0,",0",,,,,19470401,",,0",19470430,"+,,0",19470430,"+,,0",,,19470414,",,0",19470425,",,0",-1.7,",0,01,",0,",,0,30,+",0,",,0,30,+",36.1,",,0,14,",29.4,",0,25,",1865.9,0,,,,,,,,,85.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.3,",,,0",,,,,,,,,0,",,,0",16.17,",0",22.85,",,,0",9.48,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,May-47,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,119.2,0,96.9,",0",9,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",5,",0",,,,,19470511,",,0",19470531,"+,,0",19470531,"+,,0",,,19470517,",,0",19470518,",,0",2.2,",0,11,",0,",,0,31,+",0,",,0,31,+",9.9,",,0,17,",33.9,",0,18,",1905,0,,,,,,,,,39.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2,",,,0",,,,,,,,,0,",,,0",20.2,",0",26.88,",,,0",13.51,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Jun-47,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,275.1,0,155.9,",0",9,",0",6,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,",0",11,",0",,,,,19470623,"+,,0",19470630,"+,,0",19470630,"+,,0",,,19470620,",,0",19470611,",,0",10,",0,23,+",0,",,0,30,+",0,",,0,30,+",50.8,",,0,20,",36.7,",0,11,",1905.6,0,,,,,,,,,0.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.7,",,,0",,,,,,,,,0,",,,0",23.51,",0",29.9,",,,0",17.12,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Jul-47,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,449.6,0,174.5,",0",11,",0",8,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",9,",0",,,,,19470723,",,0",19470731,"+,,0",19470731,"+,,0",,,19470731,",,0",19470731,",,0",12.2,",0,23,",0,",,0,31,+",0,",,0,31,+",18.3,",,0,31,",37.2,",0,31,",0,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1,",,,0",,,,,,,,,0,",,,0",23.96,",0",30.19,",,,0",17.74,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Aug-47,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,675.9,0,226.3,",0",10,",0",6,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",13,",0",,,,,19470806,",,0",19470831,"+,,0",19470831,"+,,0",,,19470822,",,0",19470831,",,0",14.4,",0,06,",0,",,0,31,+",0,",,0,31,+",42.7,",,0,22,",34.4,",0,31,",0,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,",,,0",,,,,,,,,0,",,,0",25.63,",0",31.4,",,,0",19.86,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Sep-47,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,818.6,0,142.7,",0",19,",0",12,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",25,",0",6,",0",,,,,19470928,",,0",19470930,"+,,0",19470930,"+,,0",,,19470924,",,0",19470901,",,0",3.3,",0,28,",0,",,0,30,+",0,",,0,30,+",41.4,",,0,24,",35.6,",0,01,",37.2,0,,,,,,,,,37.2,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,",,,0",,,,,,,,,0,",,,0",21.85,",0",27.46,",,,0",16.24,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Oct-47,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,855.3,0,36.7,",0",12,",0",4,",0",2,",0",0,",0",0,",0",0,",0",1,",0",0,",0",25,",0",0,",0",,,,,19471002,",,0",19471031,"+,,0",19471031,"+,,0",,,19471028,",,0",19471022,",,0",0,",0,02,",0,",,0,31,+",0,",,0,31,+",100.8,",,0,28,",30,",0,22,",82,0,,,,,,,,,44.8,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.7,",,,0",,,,,,,,,0,",,,0",18.07,",0",24.05,",,,0",12.1,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Nov-47,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,855.3,0,0,",0",13,",0",10,",0",2,",0",0,",0",0,",0",0,",0",9,",0",0,",0",1,",0",0,",0",,,,,19471129,",,0",19471130,"+,,0",19471130,"+,,0",,,19471111,",,0",19471104,",,0",-4.4,",0,29,",0,",,0,30,+",0,",T,0,30,+",37.6,",,0,11,",21.1,",0,04,",385.6,0,,,,,,,,,303.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.5,",,,0",,,,,,,,,0,",T,,0",8.21,",0",13.47,",,,0",2.95,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Dec-47,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,855.3,0,0,",0",7,",0",3,",0",0,",0",0,",0",0,",0",0,",0",26,",0",0,",0",0,",0",0,",0",,,,,19471201,",,0",19471225,",,0",19471225,",,0",,,19471215,",,0",19471203,",,0",-7.2,",0,01,",0,",T,0,25,",10,",,0,25,",15.7,",,0,15,",20,",0,03,",805.3,0,,,,,,,,,419.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,",,,0",,,,,,,,,10,",,,0",4.8,",0",11.09,",,,0",-1.5,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Jan-48,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,0,0,0,"2,0",12,",0",8,",0",1,",0",2,",0",2,",0",0,"2,0",25,"2,0",3,",0",1,",0",0,",0",16,,,,19480125,"+,2,0",19480131,"+,,0",19480131,",,0",,,19480113,",,0",19480101,",,0",-11.7,"2,0,25,+",25,",,0,31,+",64,",,0,31,",36.8,",,0,13,",21.7,",0,01,",1297.8,0,,,,,,,,,492.5,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6,",,,0",,,,,,,,,89,",,,0",1.39,"2,0",6.85,",,,0",-4.06,"2,,,0",,,,,,,,,,,,,,,,,,
USW00013722,Feb-48,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,1.1,0,1.1,",0",17,",0",9,",0",0,",0",8,"1,0",3,",0",0,",0",15,",0",4,",0",5,",0",0,",0",14,,,,19480202,",,0",19480201,",1,0",19480210,",,0",,,19480212,",,0",19480228,",,0",-12.8,",0,02,",229,"1,,0,01,",251,",,0,10,",21.1,",,0,12,",26.7,",0,28,",1673.3,0,,,,,,,,,375.5,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,",,,0",,,,,,,,,533,",,,0",5.42,",0",11.25,",,,0",-0.4,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Mar-48,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,18.3,0,17.2,"1,0",14,",0",7,",0",1,",0",0,",0",0,",0",0,"1,0",6,"1,0",0,",0",14,",0",0,",0",12,,,,19480329,"+,1,0",19480331,"+,,0",19480312,",,0",1,,19480307,",,0",19480320,",,0",-3.9,"1,0,29,+",0,",,0,31,+",0,",T,0,12,",27.4,",,0,07,",31.1,",0,20,",1868.3,0,,,,,,,,,195,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9,",,,0",,,,,,,,,0,",T,,0",12.28,"1,0",18.57,",,,0",5.98,"1,,,0",,,,,,,,,,,,,,,,,,
USW00013722,Apr-48,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,52.7,0,34.4,",0",9,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",20,",0",1,",0",9,,,,19480403,",,0",19480430,"+,,0",19480430,"+,,0",6,,19480414,",,0",19480425,",,0",1.7,",0,03,",0,",,0,30,+",0,",,0,30,+",24.9,",,0,14,",32.2,",0,25,",1962,0,,,,,,,,,93.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,",,,0",,,,,,,,,0,",,,0",16.36,",0",23.37,",,,0",9.35,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,May-48,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,114.9,0,62.2,",0",12,",0",8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",12,,,,19480508,",,0",19480531,"+,,0",19480531,"+,,0",9,,19480530,",,0",19480521,",,0",6.7,",0,08,",0,",,0,31,+",0,",,0,31,+",42.9,",,0,30,",31.7,",0,21,",1978.7,0,,,,,,,,,16.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.8,",,,0",,,,,,,,,0,",,,0",19.8,",0",26.56,",,,0",13.04,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Jun-48,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,295.3,0,180.4,",0",11,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",13,",0",9,,,,19480610,"+,,0",19480630,"+,,0",19480630,"+,,0",13,,19480602,",,0",19480627,",,0",12.8,",0,10,+",0,",,0,30,+",0,",,0,30,+",14.7,",,0,02,",37.8,",0,27,",1978.7,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8,",,,0",,,,,,,,,0,",,,0",24.35,",0",30.93,",,,0",17.76,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Jul-48,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,551.2,0,255.9,",0",12,",0",6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",19,",0",5,,,,19480709,",,0",19480731,"+,,0",19480731,"+,,0",11,,19480715,",,0",19480705,",,0",14.4,",0,09,",0,",,0,31,+",0,",,0,31,+",52.1,",,0,15,",37.8,",0,05,",0,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.8,",,,0",,,,,,,,,0,",,,0",26.59,",0",32.76,",,,0",20.41,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Aug-48,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,747.1,0,195.9,",0",11,",0",6,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",10,",0",17,,,,19480807,",,0",19480831,"+,,0",19480831,"+,,0",10,,19480804,",,0",19480829,"+,,0",11.1,",0,07,",0,",,0,31,+",0,",,0,31,+",50,",,0,04,",37.8,",0,29,+",0,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4,",,,0",,,,,,,,,0,",,,0",24.65,",0",31.24,",,,0",18.07,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Sep-48,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,842.4,0,95.3,",0",10,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",6,",0",12,,,,19480925,"+,,0",19480930,"+,,0",19480930,"+,,0",4,,19480929,",,0",19480921,",,0",8.9,",0,25,+",0,",,0,30,+",0,",,0,30,+",54.6,",,0,29,",35.6,",0,21,",11.3,0,,,,,,,,,11.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,",,,0",,,,,,,,,0,",,,0",21.13,",0",27.37,",,,0",14.9,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Oct-48,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,848,0,5.6,",0",8,",0",5,",0",1,",0",0,",0",0,",0",0,",0",1,",0",0,",0",17,",0",0,",0",12,,,,19481019,",,0",19481031,"+,,0",19481031,"+,,0",,,19481005,",,0",19481001,",,0",0,",0,19,",0,",,0,31,+",0,",,0,31,+",31,",,0,05,",26.7,",0,01,",152.3,0,,,,,,,,,141,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,",,,0",,,,,,,,,0,",,,0",13.96,",0",20.79,",,,0",7.14,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Nov-48,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,856.4,0,8.4,",0",18,",0",10,",0",2,",0",0,",0",0,",0",0,",0",2,",0",0,",0",9,",0",0,",0",17,,,,19481130,",,0",19481130,"+,,0",19481130,"+,,0",2,,19481128,",,0",19481105,",,0",-1.1,",0,30,",0,",,0,30,+",0,",,0,30,+",44.2,",,0,28,",27.8,",0,05,",331.5,0,,,,,,,,,179.2,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.9,",,,0",,,,,,,,,0,",,,0",12.64,",0",18.42,",,,0",6.86,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Dec-48,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,856.4,0,0,",0",15,",0",7,",0",2,",0",0,",0",0,",0",0,",0",12,",0",1,",0",2,",0",0,",0",19,,,,19481227,",,0",19481231,"+,,0",19481230,"+,,0",,,19481203,",,0",19481214,",,0",-11.1,",0,27,",0,",,0,31,+",0,",T,0,30,+",38.1,",,0,03,",22.8,",0,14,",678,0,,,,,,,,,346.5,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7,",,,0",,,,,,,,,0,",T,,0",7.16,",0",12.57,",,,0",1.75,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Jan-49,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,0.8,0,0.8,",0",11,",0",6,",0",0,",0",0,",0",0,",0",0,",0",6,",0",0,",0",4,",0",0,",0",11,,,,19490102,",,0",19490131,"+,,0",19490131,"+,,0",,,19490121,",,0",19490125,",,0",-3.9,",0,02,",0,",T,0,31,+",0,",T,0,31,+",18.5,",,0,21,",24.4,",0,25,",950.6,0,,,,,,,,,272.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9,",,,0",,,,,,,,,0,",T,,0",9.56,",0",14.5,",,,0",4.63,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Feb-49,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,1.9,0,1.1,",0",9,",0",6,",0",0,",0",0,",0",0,",0",0,",0",12,",0",0,",0",4,",0",0,",0",12,,,,19490203,",,0",19490228,"+,,0",19490228,"+,,0",1,,19490210,",,0",19490214,",,0",-5,",0,03,",0,",,0,28,+",0,",,0,28,+",21.6,",,0,10,",25.6,",0,14,",1206.8,0,,,,,,,,,256.2,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.8,",,,0",,,,,,,,,0,",,,0",9.23,",0",14.91,",,,0",3.54,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Mar-49,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,18.1,0,16.2,",0",9,",0",6,",0",0,",0",0,",0",0,",0",0,",0",14,",0",0,",0",10,",0",0,",0",2,,,,19490316,"+,,0",19490331,"+,,0",19490331,"+,,0",3,,19490318,",,0",19490327,",,0",-4.4,",0,16,+",0,",,0,31,+",0,",,0,31,+",13.7,",,0,18,",30,",0,27,",1458.2,0,,,,,,,,,251.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,",,,0",,,,,,,,,0,",,,0",10.75,",0",17.72,",,,0",3.77,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Apr-49,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,28.9,0,10.8,",0",11,",0",6,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",13,",0",0,",0",12,,,,19490417,",,0",19490430,"+,,0",19490430,"+,,0",2,,19490422,",,0",19490427,"+,,0",-0.6,",0,17,",0,",,0,30,+",0,",,0,30,+",18.3,",,0,22,",29.4,",0,27,+",1592.5,0,,,,,,,,,134.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,",,,0",,,,,,,,,0,",,,0",14.22,",0",20.63,",,,0",7.81,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,May-49,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,98.1,0,69.2,",0",12,",0",8,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",9,,,,19490528,"+,,0",19490531,"+,,0",19490531,"+,,0",9,,19490510,",,0",19490524,"+,,0",7.2,",0,28,+",0,",,0,31,+",0,",,0,31,+",37.1,",,0,10,",31.7,",0,24,+",1611.2,0,,,,,,,,,18.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.2,",,,0",,,,,,,,,0,",,,0",19.96,",0",26.76,",,,0",13.17,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Jun-49,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,287.3,0,189.2,",0",13,",0",9,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",13,",0",13,,,,19490603,"+,,0",19490630,"+,,0",19490630,"+,,0",7,,19490629,",,0",19490626,",,0",11.1,",0,03,+",0,",,0,30,+",0,",,0,30,+",10.7,",,0,29,",37.2,",0,26,",1611.2,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,",,,0",,,,,,,,,0,",,,0",24.64,",0",30.58,",,,0",18.7,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Jul-49,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,564.1,0,276.8,",0",12,",0",10,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",19,",0",12,,,,19490710,"+,,0",19490731,"+,,0",19490731,"+,,0",8,,19490719,",,0",19490727,"+,,0",18.9,",0,10,+",0,",,0,31,+",0,",,0,31,+",59.4,",,0,19,",37.8,",0,27,+",0,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,",,,0",,,,,,,,,0,",,,0",27.26,",0",32.82,",,,0",21.7,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Aug-49,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,781.2,0,217.1,",0",13,",0",9,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",11,",0",20,,,,19490821,",,0",19490831,"+,,0",19490831,"+,,0",10,,19490828,",,0",19490812,"+,,0",16.7,",0,21,",0,",,0,31,+",0,",,0,31,+",71.9,",,0,28,",35.6,",0,12,+",0,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.4,",,,0",,,,,,,,,0,",,,0",25.34,",0",30.48,",,,0",20.2,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Sep-49,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,870.3,0,89.1,",0",10,",0",6,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",1,",0",13,,,,19490925,"+,,0",19490930,"+,,0",19490930,"+,,0",4,,19490918,",,0",19490919,",,0",6.7,",0,25,+",0,",,0,30,+",0,",,0,30,+",61.5,",,0,18,",32.2,",0,19,",23,0,,,,,,,,,23,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2,",,,0",,,,,,,,,0,",,,0",20.54,",0",26.4,",,,0",14.67,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Oct-49,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,903.8,0,33.5,",0",10,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,",0",16,,,,19491021,",,0",19491031,"+,,0",19491031,"+,,0",1,,19491007,",,0",19491009,",,0",4.4,",0,21,",0,",,0,31,+",0,",,0,31,+",19.1,",,0,07,",29.4,",0,09,",71,0,,,,,,,,,48,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9,",,,0",,,,,,,,,0,",,,0",17.87,",0",23.82,",,,0",11.92,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Nov-49,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,903.8,0,0,",0",8,",0",4,",0",1,",0",0,",0",0,",0",0,",0",7,",0",0,",0",5,",0",0,",0",5,,,,19491122,",,0",19491130,"+,,0",19491130,"+,,0",3,,19491101,",,0",19491112,"+,,0",-3.3,",0,22,",0,",,0,30,+",0,",,0,30,+",29.2,",,0,01,",25.6,",0,12,+",329,0,,,,,,,,,258,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8,",,,0",,,,,,,,,0,",,,0",9.73,",0",16.83,",,,0",2.63,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Dec-49,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,903.8,0,0,",0",8,",0",5,",0",0,",0",0,",0",0,",0",0,",0",18,",0",0,",0",4,",0",0,",0",14,,,,19491216,",,0",19491231,"+,,0",19491215,"+,,0",,,19491214,",,0",19491212,",,0",-6.1,",0,16,",0,",,0,31,+",0,",T,0,15,+",20.3,",,0,14,",21.7,",0,12,",686.3,0,,,,,,,,,357.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9,",,,0",,,,,,,,,0,",T,,0",6.81,",0",12.85,",,,0",0.77,",,,0",,,,,,,,,,,,,,,,,,
USW00013722,Jan-50,35.89227,-78.78194,120.5,"RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US",,,,,,,,,,,7.5,0,7.5,",0",12,",0",6,",0",0,",0",0,",0",0,",0",0,",0",5,",0",0,",0",9,",0",0,",0",11,,,,19500121,",,0",19500131,"+,,0",19500117,",,0",,,19500117,",,0",19500126,"+,,0",-5,",0,21,",0,",,0,31,+",0,",T,0,17,",18.3,",,0,17,",25.6,",0,26,+",914.9,0,,,,,,,,,228.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2,",,,0",,,,,,,,,0,",T,,0",11.2,",0",16.83,",,,0",5.57,",,,0",,,,,,,,,,,,,,,,,,
